animeID, name, title_english,title_japanese, type, source, producers, genre, studio, episodes, status, aired, duration, rating, related
121,Fullmetal Alchemist,Fullmetal Alchemist,,TV,Manga,"['Aniplex', 'Dentsu', 'Square Enix', 'Mainichi Broadcasting System']","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Military', 'Shounen']",['Bones'],51,Finished Airing,"{'from': '2003-10-04T00:00:00+00:00', 'to': '2004-10-02T00:00:00+00:00', 'prop': {'from': {'day': 4, 'month': 10, 'year': 2003}, 'to': {'day': 2, 'month': 10, 'year': 2004}}, 'string': 'Oct 4, 2003 to Oct 2, 2004'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 25, 'type': 'manga', 'name': 'Fullmetal Alchemist', 'url': 'https://myanimelist.net/manga/25/Fullmetal_Alchemist'}, {'mal_id': 4658, 'type': 'manga', 'name': 'Fullmetal Alchemist', 'url': 'https://myanimelist.net/manga/4658/Fullmetal_Alchemist'}], 'Sequel': [{'mal_id': 430, 'type': 'anime', 'name': 'Fullmetal Alchemist: The Conqueror of Shamballa', 'url': 'https://myanimelist.net/anime/430/Fullmetal_Alchemist__The_Conqueror_of_Shamballa'}], 'Summary': [{'mal_id': 664, 'type': 'anime', 'name': 'Fullmetal Alchemist: Reflections', 'url': 'https://myanimelist.net/anime/664/Fullmetal_Alchemist__Reflections'}], 'Side story': [{'mal_id': 908, 'type': 'anime', 'name': 'Fullmetal Alchemist: Premium Collection', 'url': 'https://myanimelist.net/anime/908/Fullmetal_Alchemist__Premium_Collection'}], 'Alternative version': [{'mal_id': 5114, 'type': 'anime', 'name': 'Fullmetal Alchemist: Brotherhood', 'url': 'https://myanimelist.net/anime/5114/Fullmetal_Alchemist__Brotherhood'}]}"
129,Gensoumaden Saiyuuki,Saiyuki,,TV,Manga,"['TV Tokyo', 'Dentsu', 'Group TAC']","['Adventure', 'Comedy', 'Supernatural', 'Drama', 'Shounen']",['Studio Pierrot'],50,Finished Airing,"{'from': '2000-04-04T00:00:00+00:00', 'to': '2001-03-27T00:00:00+00:00', 'prop': {'from': {'day': 4, 'month': 4, 'year': 2000}, 'to': {'day': 27, 'month': 3, 'year': 2001}}, 'string': 'Apr 4, 2000 to Mar 27, 2001'}",23 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 509, 'type': 'manga', 'name': 'Saiyuuki', 'url': 'https://myanimelist.net/manga/509/Saiyuuki'}], 'Sequel': [{'mal_id': 130, 'type': 'anime', 'name': 'Saiyuuki Reload', 'url': 'https://myanimelist.net/anime/130/Saiyuuki_Reload'}], 'Side story': [{'mal_id': 484, 'type': 'anime', 'name': 'Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka', 'url': 'https://myanimelist.net/anime/484/Gensoumaden_Saiyuuki_Movie__Requiem_-_Erabarezaru_Mono_e_no_Chinkonka'}, {'mal_id': 3218, 'type': 'anime', 'name': 'Gensoumaden Saiyuuki OVA', 'url': 'https://myanimelist.net/anime/3218/Gensoumaden_Saiyuuki_OVA'}, {'mal_id': 4476, 'type': 'anime', 'name': 'Gensoumaden Saiyuuki: Kibou no Zaika', 'url': 'https://myanimelist.net/anime/4476/Gensoumaden_Saiyuuki__Kibou_no_Zaika'}], 'Prequel': [{'mal_id': 2143, 'type': 'anime', 'name': 'Saiyuuki Reload: Burial', 'url': 'https://myanimelist.net/anime/2143/Saiyuuki_Reload__Burial'}]}"
130,Saiyuuki Reload,Saiyuki Reload,,TV,Manga,[],"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Josei']",['Studio Pierrot'],25,Finished Airing,"{'from': '2003-10-02T00:00:00+00:00', 'to': '2004-03-25T00:00:00+00:00', 'prop': {'from': {'day': 2, 'month': 10, 'year': 2003}, 'to': {'day': 25, 'month': 3, 'year': 2004}}, 'string': 'Oct 2, 2003 to Mar 25, 2004'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 509, 'type': 'manga', 'name': 'Saiyuuki', 'url': 'https://myanimelist.net/manga/509/Saiyuuki'}, {'mal_id': 510, 'type': 'manga', 'name': 'Saiyuuki Reload', 'url': 'https://myanimelist.net/manga/510/Saiyuuki_Reload'}], 'Prequel': [{'mal_id': 129, 'type': 'anime', 'name': 'Gensoumaden Saiyuuki', 'url': 'https://myanimelist.net/anime/129/Gensoumaden_Saiyuuki'}], 'Sequel': [{'mal_id': 131, 'type': 'anime', 'name': 'Saiyuuki Reload Gunlock', 'url': 'https://myanimelist.net/anime/131/Saiyuuki_Reload_Gunlock'}]}"
131,Saiyuuki Reload Gunlock,Saiyuki Gunlock,,TV,Manga,[],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Josei']",['Studio Pierrot'],26,Finished Airing,"{'from': '2004-04-02T00:00:00+00:00', 'to': '2004-09-24T00:00:00+00:00', 'prop': {'from': {'day': 2, 'month': 4, 'year': 2004}, 'to': {'day': 24, 'month': 9, 'year': 2004}}, 'string': 'Apr 2, 2004 to Sep 24, 2004'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 510, 'type': 'manga', 'name': 'Saiyuuki Reload', 'url': 'https://myanimelist.net/manga/510/Saiyuuki_Reload'}], 'Prequel': [{'mal_id': 130, 'type': 'anime', 'name': 'Saiyuuki Reload', 'url': 'https://myanimelist.net/anime/130/Saiyuuki_Reload'}], 'Sequel': [{'mal_id': 33726, 'type': 'anime', 'name': 'Saiyuuki Reload Blast', 'url': 'https://myanimelist.net/anime/33726/Saiyuuki_Reload_Blast'}]}"
132,GetBackers,Getbackers,,TV,Manga,"['TBS', 'Kodansha', 'Rondo Robe', 'Rakuonsha']","['Action', 'Comedy', 'Drama', 'Mystery', 'Shounen', 'Super Power', 'Supernatural']",['Studio Deen'],49,Finished Airing,"{'from': '2002-10-05T00:00:00+00:00', 'to': '2003-09-20T00:00:00+00:00', 'prop': {'from': {'day': 5, 'month': 10, 'year': 2002}, 'to': {'day': 20, 'month': 9, 'year': 2003}}, 'string': 'Oct 5, 2002 to Sep 20, 2003'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 19, 'type': 'manga', 'name': 'GetBackers', 'url': 'https://myanimelist.net/manga/19/GetBackers'}]}"
133,Green Green,Green Green,,TV,Visual novel,"['Pony Canyon', 'Memory-Tech', 'Studio Jack']","['Comedy', 'Ecchi', 'Romance', 'School', 'Slice of Life']",['Studio Matrix'],12,Finished Airing,"{'from': '2003-07-12T00:00:00+00:00', 'to': '2003-09-27T00:00:00+00:00', 'prop': {'from': {'day': 12, 'month': 7, 'year': 2003}, 'to': {'day': 27, 'month': 9, 'year': 2003}}, 'string': 'Jul 12, 2003 to Sep 27, 2003'}",24 min per ep,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 92381, 'type': 'manga', 'name': 'Green Green', 'url': 'https://myanimelist.net/manga/92381/Green_Green'}], 'Sequel': [{'mal_id': 651, 'type': 'anime', 'name': 'Green Green Thirteen: Erolutions', 'url': 'https://myanimelist.net/anime/651/Green_Green_Thirteen__Erolutions'}], 'Alternative version': [{'mal_id': 881, 'type': 'anime', 'name': 'Green Green OVA', 'url': 'https://myanimelist.net/anime/881/Green_Green_OVA'}], 'Side story': [{'mal_id': 1679, 'type': 'anime', 'name': 'Green Green Specials', 'url': 'https://myanimelist.net/anime/1679/Green_Green_Specials'}]}"
134,Gunslinger Girl,Gunslinger Girl,,TV,Manga,"['Marvelous', 'Fuji TV']","['Action', 'Psychological', 'Military', 'Drama', 'Sci-Fi']",['Madhouse'],13,Finished Airing,"{'from': '2003-10-09T00:00:00+00:00', 'to': '2004-02-19T00:00:00+00:00', 'prop': {'from': {'day': 9, 'month': 10, 'year': 2003}, 'to': {'day': 19, 'month': 2, 'year': 2004}}, 'string': 'Oct 9, 2003 to Feb 19, 2004'}",24 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 649, 'type': 'manga', 'name': 'Gunslinger Girl', 'url': 'https://myanimelist.net/manga/649/Gunslinger_Girl'}], 'Sequel': [{'mal_id': 3231, 'type': 'anime', 'name': 'Gunslinger Girl: Il Teatrino', 'url': 'https://myanimelist.net/anime/3231/Gunslinger_Girl__Il_Teatrino'}]}"
135,Hikaru no Go,Hikaru no Go,,TV,Manga,"['TV Tokyo', 'Dentsu', 'Dream Force']","['Comedy', 'Game', 'Shounen', 'Supernatural']",['Studio Pierrot'],75,Finished Airing,"{'from': '2001-10-10T00:00:00+00:00', 'to': '2003-03-26T00:00:00+00:00', 'prop': {'from': {'day': 10, 'month': 10, 'year': 2001}, 'to': {'day': 26, 'month': 3, 'year': 2003}}, 'string': 'Oct 10, 2001 to Mar 26, 2003'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 20, 'type': 'manga', 'name': 'Hikaru no Go', 'url': 'https://myanimelist.net/manga/20/Hikaru_no_Go'}], 'Sequel': [{'mal_id': 645, 'type': 'anime', 'name': 'Hikaru no Go: Kita Hokutohai e no Michi', 'url': 'https://myanimelist.net/anime/645/Hikaru_no_Go__Kita_Hokutohai_e_no_Michi'}], 'Summary': [{'mal_id': 2336, 'type': 'anime', 'name': 'Hikaru no Go: New Year Special', 'url': 'https://myanimelist.net/anime/2336/Hikaru_no_Go__New_Year_Special'}], 'Alternative version': [{'mal_id': 10765, 'type': 'anime', 'name': 'Hikaru no Go: Tokubetsu-hen - Sabaki no Ichikyoku! Inishie no Hana yo Sake!!', 'url': 'https://myanimelist.net/anime/10765/Hikaru_no_Go__Tokubetsu-hen_-_Sabaki_no_Ichikyoku_Inishie_no_Hana_yo_Sake'}]}"
136,Hunter x Hunter,Hunter x Hunter,,TV,Manga,['Fuji TV'],"['Action', 'Adventure', 'Super Power', 'Fantasy', 'Shounen']",['Nippon Animation'],62,Finished Airing,"{'from': '1999-10-16T00:00:00+00:00', 'to': '2001-03-31T00:00:00+00:00', 'prop': {'from': {'day': 16, 'month': 10, 'year': 1999}, 'to': {'day': 31, 'month': 3, 'year': 2001}}, 'string': 'Oct 16, 1999 to Mar 31, 2001'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 26, 'type': 'manga', 'name': 'Hunter x Hunter', 'url': 'https://myanimelist.net/manga/26/Hunter_x_Hunter'}], 'Sequel': [{'mal_id': 137, 'type': 'anime', 'name': 'Hunter x Hunter: Yorkshin City Kanketsu-hen', 'url': 'https://myanimelist.net/anime/137/Hunter_x_Hunter__Yorkshin_City_Kanketsu-hen'}], 'Side story': [{'mal_id': 10189, 'type': 'anime', 'name': 'Hunter x Hunter Pilot', 'url': 'https://myanimelist.net/anime/10189/Hunter_x_Hunter_Pilot'}], 'Alternative version': [{'mal_id': 11061, 'type': 'anime', 'name': 'Hunter x Hunter (2011)', 'url': 'https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011'}]}"
137,Hunter x Hunter: Yorkshin City Kanketsu-hen,,,OVA,Manga,[],"['Action', 'Adventure', 'Super Power', 'Shounen']",['Nippon Animation'],8,Finished Airing,"{'from': '2002-01-17T00:00:00+00:00', 'to': '2002-04-17T00:00:00+00:00', 'prop': {'from': {'day': 17, 'month': 1, 'year': 2002}, 'to': {'day': 17, 'month': 4, 'year': 2002}}, 'string': 'Jan 17, 2002 to Apr 17, 2002'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 26, 'type': 'manga', 'name': 'Hunter x Hunter', 'url': 'https://myanimelist.net/manga/26/Hunter_x_Hunter'}], 'Prequel': [{'mal_id': 136, 'type': 'anime', 'name': 'Hunter x Hunter', 'url': 'https://myanimelist.net/anime/136/Hunter_x_Hunter'}], 'Sequel': [{'mal_id': 138, 'type': 'anime', 'name': 'Hunter x Hunter: Greed Island', 'url': 'https://myanimelist.net/anime/138/Hunter_x_Hunter__Greed_Island'}], 'Alternative version': [{'mal_id': 11061, 'type': 'anime', 'name': 'Hunter x Hunter (2011)', 'url': 'https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011'}]}"
138,Hunter x Hunter: Greed Island,,,OVA,Manga,[],"['Action', 'Adventure', 'Super Power', 'Fantasy', 'Shounen']",['Nippon Animation'],8,Finished Airing,"{'from': '2003-02-05T00:00:00+00:00', 'to': '2003-04-16T00:00:00+00:00', 'prop': {'from': {'day': 5, 'month': 2, 'year': 2003}, 'to': {'day': 16, 'month': 4, 'year': 2003}}, 'string': 'Feb 5, 2003 to Apr 16, 2003'}",22 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 26, 'type': 'manga', 'name': 'Hunter x Hunter', 'url': 'https://myanimelist.net/manga/26/Hunter_x_Hunter'}], 'Prequel': [{'mal_id': 137, 'type': 'anime', 'name': 'Hunter x Hunter: Yorkshin City Kanketsu-hen', 'url': 'https://myanimelist.net/anime/137/Hunter_x_Hunter__Yorkshin_City_Kanketsu-hen'}], 'Sequel': [{'mal_id': 139, 'type': 'anime', 'name': 'Hunter x Hunter: Greed Island Final', 'url': 'https://myanimelist.net/anime/139/Hunter_x_Hunter__Greed_Island_Final'}], 'Alternative version': [{'mal_id': 11061, 'type': 'anime', 'name': 'Hunter x Hunter (2011)', 'url': 'https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011'}]}"
139,Hunter x Hunter: Greed Island Final,,,OVA,Manga,[],"['Action', 'Adventure', 'Super Power', 'Fantasy', 'Shounen']",['Nippon Animation'],14,Finished Airing,"{'from': '2004-03-03T00:00:00+00:00', 'to': '2004-08-18T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 3, 'year': 2004}, 'to': {'day': 18, 'month': 8, 'year': 2004}}, 'string': 'Mar 3, 2004 to Aug 18, 2004'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 26, 'type': 'manga', 'name': 'Hunter x Hunter', 'url': 'https://myanimelist.net/manga/26/Hunter_x_Hunter'}], 'Prequel': [{'mal_id': 138, 'type': 'anime', 'name': 'Hunter x Hunter: Greed Island', 'url': 'https://myanimelist.net/anime/138/Hunter_x_Hunter__Greed_Island'}], 'Alternative version': [{'mal_id': 11061, 'type': 'anime', 'name': 'Hunter x Hunter (2011)', 'url': 'https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011'}]}"
149,Loveless,Loveless,,TV,Manga,"['Bandai Visual', 'TV Asahi', 'Movic']","['Action', 'Mystery', 'Supernatural', 'Drama', 'Romance', 'Fantasy', 'Josei', 'Shounen Ai']",['J.C.Staff'],12,Finished Airing,"{'from': '2005-04-07T00:00:00+00:00', 'to': '2005-06-30T00:00:00+00:00', 'prop': {'from': {'day': 7, 'month': 4, 'year': 2005}, 'to': {'day': 30, 'month': 6, 'year': 2005}}, 'string': 'Apr 7, 2005 to Jun 30, 2005'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 90, 'type': 'manga', 'name': 'Loveless', 'url': 'https://myanimelist.net/manga/90/Loveless'}], 'Side story': [{'mal_id': 3057, 'type': 'anime', 'name': 'Loveless Specials', 'url': 'https://myanimelist.net/anime/3057/Loveless_Specials'}]}"
150,Blood+,Blood+,,TV,Original,"['Aniplex', 'Mainichi Broadcasting System']","['Action', 'Military', 'Mystery', 'Horror', 'Supernatural', 'Drama', 'Vampire']",['Production I.G'],50,Finished Airing,"{'from': '2005-10-08T00:00:00+00:00', 'to': '2006-09-23T00:00:00+00:00', 'prop': {'from': {'day': 8, 'month': 10, 'year': 2005}, 'to': {'day': 23, 'month': 9, 'year': 2006}}, 'string': 'Oct 8, 2005 to Sep 23, 2006'}",24 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 747, 'type': 'manga', 'name': 'Blood+', 'url': 'https://myanimelist.net/manga/747/Blood_'}, {'mal_id': 10410, 'type': 'manga', 'name': 'Blood+', 'url': 'https://myanimelist.net/manga/10410/Blood_'}], 'Alternative version': [{'mal_id': 405, 'type': 'anime', 'name': 'Blood: The Last Vampire', 'url': 'https://myanimelist.net/anime/405/Blood__The_Last_Vampire'}], 'Other': [{'mal_id': 10490, 'type': 'anime', 'name': 'Blood-C', 'url': 'https://myanimelist.net/anime/10490/Blood-C'}, {'mal_id': 10681, 'type': 'anime', 'name': 'Blood-C: The Last Dark', 'url': 'https://myanimelist.net/anime/10681/Blood-C__The_Last_Dark'}]}"
154,Shaman King,Shaman King,,TV,Manga,"['TV Tokyo', 'Nihon Ad Systems', 'TV Tokyo Music']","['Action', 'Adventure', 'Comedy', 'Supernatural', 'Drama', 'Shounen']",['Xebec'],64,Finished Airing,"{'from': '2001-07-04T00:00:00+00:00', 'to': '2002-09-25T00:00:00+00:00', 'prop': {'from': {'day': 4, 'month': 7, 'year': 2001}, 'to': {'day': 25, 'month': 9, 'year': 2002}}, 'string': 'Jul 4, 2001 to Sep 25, 2002'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 50, 'type': 'manga', 'name': 'Shaman King', 'url': 'https://myanimelist.net/manga/50/Shaman_King'}], 'Summary': [{'mal_id': 3861, 'type': 'anime', 'name': 'Shaman King Specials', 'url': 'https://myanimelist.net/anime/3861/Shaman_King_Specials'}]}"
155,X/1999,X - The Movie,,Movie,Manga,"['Kadokawa Shoten', 'Victor Entertainment', 'Marubeni', 'Movic', 'Sega', 'Shelty']","['Action', 'Drama', 'Fantasy', 'Horror', 'Magic', 'Sci-Fi', 'Supernatural']",['Madhouse'],1,Finished Airing,"{'from': '1996-08-03T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 3, 1996'}",1 hr 37 min,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 27, 'type': 'manga', 'name': 'X', 'url': 'https://myanimelist.net/manga/27/X'}], 'Alternative version': [{'mal_id': 156, 'type': 'anime', 'name': 'X', 'url': 'https://myanimelist.net/anime/156/X'}], 'Prequel': [{'mal_id': 2729, 'type': 'anime', 'name': 'X²: Double X', 'url': 'https://myanimelist.net/anime/2729/X²__Double_X'}]}"
156,X,X,,TV,Manga,"['Bandai Visual', 'Kadokawa Shoten', 'd-rights', 'chara-ani.com']","['Action', 'Super Power', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shoujo']",['Madhouse'],24,Finished Airing,"{'from': '2001-10-03T00:00:00+00:00', 'to': '2002-03-27T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 10, 'year': 2001}, 'to': {'day': 27, 'month': 3, 'year': 2002}}, 'string': 'Oct 3, 2001 to Mar 27, 2002'}",24 min per ep,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 27, 'type': 'manga', 'name': 'X', 'url': 'https://myanimelist.net/manga/27/X'}], 'Alternative version': [{'mal_id': 155, 'type': 'anime', 'name': 'X/1999', 'url': 'https://myanimelist.net/anime/155/X_1999'}], 'Prequel': [{'mal_id': 595, 'type': 'anime', 'name': 'X OVA', 'url': 'https://myanimelist.net/anime/595/X_OVA'}]}"
163,Power Stone,,,TV,Game,['Avex Entertainment'],"['Adventure', 'Comedy', 'Fantasy', 'Historical', 'Shounen']",['Studio Pierrot'],26,Finished Airing,"{'from': '1999-04-03T00:00:00+00:00', 'to': '1999-09-25T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 4, 'year': 1999}, 'to': {'day': 25, 'month': 9, 'year': 1999}}, 'string': 'Apr 3, 1999 to Sep 25, 1999'}",20 min per ep,PG - Children,{}
164,Mononoke Hime,Princess Mononoke,,Movie,Original,"['Tokuma Shoten', 'Nippon Television Network']","['Action', 'Adventure', 'Fantasy']",['Studio Ghibli'],1,Finished Airing,"{'from': '1997-07-12T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 12, 1997'}",2 hr 15 min,PG-13 - Teens 13 or older,{}
165,RahXephon,RahXephon,,TV,Original,"['Asatsu DK', 'Fuji TV']","['Action', 'Drama', 'Mecha', 'Music', 'Mystery', 'Psychological', 'Romance', 'Sci-Fi']",['Bones'],26,Finished Airing,"{'from': '2002-01-21T00:00:00+00:00', 'to': '2002-09-10T00:00:00+00:00', 'prop': {'from': {'day': 21, 'month': 1, 'year': 2002}, 'to': {'day': 10, 'month': 9, 'year': 2002}}, 'string': 'Jan 21, 2002 to Sep 10, 2002'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 216, 'type': 'manga', 'name': 'RahXephon', 'url': 'https://myanimelist.net/manga/216/RahXephon'}, {'mal_id': 4566, 'type': 'manga', 'name': 'RahXephon', 'url': 'https://myanimelist.net/manga/4566/RahXephon'}], 'Side story': [{'mal_id': 559, 'type': 'anime', 'name': 'RahXephon Kansoukyoku: Kanojo to Kanojo Jishin to - Thatness and Thereness', 'url': 'https://myanimelist.net/anime/559/RahXephon_Kansoukyoku__Kanojo_to_Kanojo_Jishin_to_-_Thatness_and_Thereness'}], 'Alternative version': [{'mal_id': 758, 'type': 'anime', 'name': 'RahXephon: Tagen Hensoukyoku', 'url': 'https://myanimelist.net/anime/758/RahXephon__Tagen_Hensoukyoku'}], 'Summary': [{'mal_id': 5288, 'type': 'anime', 'name': 'RahXephon Specials', 'url': 'https://myanimelist.net/anime/5288/RahXephon_Specials'}]}"
166,Samurai 7,Samurai 7,,TV,Other,"['GDH', 'Sotsu Music Publishing']","['Historical', 'Mecha', 'Samurai', 'Sci-Fi']",['Gonzo'],26,Finished Airing,"{'from': '2004-06-12T00:00:00+00:00', 'to': '2004-12-25T00:00:00+00:00', 'prop': {'from': {'day': 12, 'month': 6, 'year': 2004}, 'to': {'day': 25, 'month': 12, 'year': 2004}}, 'string': 'Jun 12, 2004 to Dec 25, 2004'}",26 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 10226, 'type': 'manga', 'name': 'Samurai 7', 'url': 'https://myanimelist.net/manga/10226/Samurai_7'}]}"
168,s.CRY.ed,s-CRY-ed,,TV,Original,['Yomiko Advertising'],"['Action', 'Sci-Fi', 'Adventure', 'Super Power', 'Drama']",['Sunrise'],26,Finished Airing,"{'from': '2001-07-04T00:00:00+00:00', 'to': '2001-12-26T00:00:00+00:00', 'prop': {'from': {'day': 4, 'month': 7, 'year': 2001}, 'to': {'day': 26, 'month': 12, 'year': 2001}}, 'string': 'Jul 4, 2001 to Dec 26, 2001'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 517, 'type': 'manga', 'name': 's.CRY.ed', 'url': 'https://myanimelist.net/manga/517/sCRYed'}, {'mal_id': 36755, 'type': 'manga', 'name': 's.CRY.ed After', 'url': 'https://myanimelist.net/manga/36755/sCRYed_After'}], 'Summary': [{'mal_id': 10592, 'type': 'anime', 'name': 's.CRY.ed Alteration I: Tao', 'url': 'https://myanimelist.net/anime/10592/sCRYed_Alteration_I__Tao'}, {'mal_id': 12223, 'type': 'anime', 'name': 's.CRY.ed Alteration II: Quan', 'url': 'https://myanimelist.net/anime/12223/sCRYed_Alteration_II__Quan'}]}"
170,Slam Dunk,Slam Dunk,,TV,Manga,"['TV Asahi', 'Animax']","['Comedy', 'Sports', 'Drama', 'School', 'Shounen']",['Toei Animation'],101,Finished Airing,"{'from': '1993-10-16T00:00:00+00:00', 'to': '1996-03-23T00:00:00+00:00', 'prop': {'from': {'day': 16, 'month': 10, 'year': 1993}, 'to': {'day': 23, 'month': 3, 'year': 1996}}, 'string': 'Oct 16, 1993 to Mar 23, 1996'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 51, 'type': 'manga', 'name': 'Slam Dunk', 'url': 'https://myanimelist.net/manga/51/Slam_Dunk'}], 'Side story': [{'mal_id': 1764, 'type': 'anime', 'name': 'Slam Dunk (Movie)', 'url': 'https://myanimelist.net/anime/1764/Slam_Dunk_Movie'}, {'mal_id': 1861, 'type': 'anime', 'name': 'Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi', 'url': 'https://myanimelist.net/anime/1861/Slam_Dunk__Zenkoku_Seiha_Da_-_Sakuragi_Hanamichi'}, {'mal_id': 2498, 'type': 'anime', 'name': 'Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi', 'url': 'https://myanimelist.net/anime/2498/Slam_Dunk__Shouhoku_Saidai_no_Kiki_Moero_Sakuragi_Hanamichi'}, {'mal_id': 2499, 'type': 'anime', 'name': 'Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu', 'url': 'https://myanimelist.net/anime/2499/Slam_Dunk__Hoero_Basketman-damashii_Hanamichi_to_Rukawa_no_Atsuki_Natsu'}]}"
184,Xenosaga The Animation,,,TV,Game,['Happinet Pictures'],"['Action', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",['Toei Animation'],12,Finished Airing,"{'from': '2005-01-06T00:00:00+00:00', 'to': '2005-03-24T00:00:00+00:00', 'prop': {'from': {'day': 6, 'month': 1, 'year': 2005}, 'to': {'day': 24, 'month': 3, 'year': 2005}}, 'string': 'Jan 6, 2005 to Mar 24, 2005'}",23 min per ep,PG-13 - Teens 13 or older,{}
186,Initial D Second Stage,Initial D Second Stage,,TV,Manga,"['OB Planning', 'Fuji TV']","['Action', 'Cars', 'Sports', 'Drama', 'Seinen']",['Pastel'],13,Finished Airing,"{'from': '1999-10-15T00:00:00+00:00', 'to': '2000-01-21T00:00:00+00:00', 'prop': {'from': {'day': 15, 'month': 10, 'year': 1999}, 'to': {'day': 21, 'month': 1, 'year': 2000}}, 'string': 'Oct 15, 1999 to Jan 21, 2000'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 375, 'type': 'manga', 'name': 'Initial D', 'url': 'https://myanimelist.net/manga/375/Initial_D'}], 'Prequel': [{'mal_id': 185, 'type': 'anime', 'name': 'Initial D First Stage', 'url': 'https://myanimelist.net/anime/185/Initial_D_First_Stage'}], 'Sequel': [{'mal_id': 187, 'type': 'anime', 'name': 'Initial D Third Stage', 'url': 'https://myanimelist.net/anime/187/Initial_D_Third_Stage'}], 'Summary': [{'mal_id': 821, 'type': 'anime', 'name': 'Initial D Battle Stage', 'url': 'https://myanimelist.net/anime/821/Initial_D_Battle_Stage'}, {'mal_id': 12725, 'type': 'anime', 'name': 'Initial D: Project D to the Next Stage - Project D e Mukete', 'url': 'https://myanimelist.net/anime/12725/Initial_D__Project_D_to_the_Next_Stage_-_Project_D_e_Mukete'}], 'Side story': [{'mal_id': 822, 'type': 'anime', 'name': 'Initial D Extra Stage', 'url': 'https://myanimelist.net/anime/822/Initial_D_Extra_Stage'}]}"
